Country_Region,Province_State,Date,Confirmed,Deaths,Recovered,Active,Active_Diff
US,Oklahoma,3/29/2020,429,16,0,413,0
US,Oklahoma,3/30/2020,481,16,0,465,0
US,Oklahoma,3/31/2020,568,23,0,545,0
US,Oklahoma,4/01/2020,721,30,0,692,-1
US,Oklahoma,4/02/2020,881,34,0,847,0
US,Oklahoma,4/03/2020,990,38,0,952,0
US,Oklahoma,4/04/2020,1161,42,0,1119,0
US,Oklahoma,4/05/2020,1254,46,0,1208,0
US,Oklahoma,4/06/2020,1329,51,0,1278,0
US,Oklahoma,4/07/2020,1474,67,0,1407,0
US,Oklahoma,4/08/2020,1526,79,0,1447,0
US,Oklahoma,4/09/2020,1686,80,0,1606,0
US,Oklahoma,4/10/2020,1794,88,0,1706,0
US,Oklahoma,4/11/2020,1868,94,0,1774,0
US,Oklahoma,4/12/2020,1970,96,0,1874,0
US,Oklahoma,4/13/2020,2069,99,0,1970,0
US,Oklahoma,4/14/2020,2184,108,0,2076,0
US,Oklahoma,4/15/2020,2263,123,0,2140,0
US,Oklahoma,4/16/2020,2357,131,0,2226,0
US,Oklahoma,4/17/2020,2465,136,0,2329,0
US,Oklahoma,4/18/2020,2465,136,0,2329,0
US,Oklahoma,4/19/2020,2567,140,0,2427,0
US,Oklahoma,4/20/2020,2680,143,0,2537,0
US,Oklahoma,4/21/2020,2807,164,0,2643,0
US,Oklahoma,4/22/2020,2894,170,0,2724,0
US,Oklahoma,4/23/2020,3017,179,0,2838,0
US,Oklahoma,4/24/2020,3121,188,0,2933,0
US,Oklahoma,4/25/2020,3194,194,0,3000,0
US,Oklahoma,4/26/2020,3254,195,0,3059,0
US,Oklahoma,4/27/2020,3281,197,0,3084,0
US,Oklahoma,4/28/2020,3410,207,0,3203,0
US,Oklahoma,4/29/2020,3473,214,0,3259,0
US,Oklahoma,4/30/2020,3618,222,0,3396,0
US,Oklahoma,5/01/2020,3748,230,0,3518,0
US,Oklahoma,5/02/2020,3851,238,0,3613,0
US,Oklahoma,5/03/2020,3972,238,0,3734,0
US,Oklahoma,5/04/2020,4044,238,0,3806,0
US,Oklahoma,5/05/2020,4127,247,0,3880,0
US,Oklahoma,5/06/2020,4202,253,0,3949,0
US,Oklahoma,5/07/2020,4330,260,0,4070,0
US,Oklahoma,5/08/2020,4424,266,0,4158,0
US,Oklahoma,5/09/2020,4490,270,0,4220,0
US,Oklahoma,5/10/2020,4589,272,0,4317,0
US,Oklahoma,5/11/2020,4613,274,0,4339,0
US,Oklahoma,5/12/2020,4732,278,0,4454,0
US,Oklahoma,5/13/2020,4858,278,0,4580,0
US,Oklahoma,5/14/2020,4963,284,0,4679,0
US,Oklahoma,5/15/2020,5087,285,0,4802,0
US,Oklahoma,5/16/2020,5237,288,0,4949,0
US,Oklahoma,5/17/2020,5310,288,0,5022,0
US,Oklahoma,5/18/2020,5398,288,0,5110,0
US,Oklahoma,5/19/2020,5489,293,0,5196,0
US,Oklahoma,5/20/2020,5532,299,0,5233,0
US,Oregon,3/15/2020,36,1,0,35,0
US,Oregon,3/16/2020,39,1,0,38,0
US,Oregon,3/17/2020,66,1,0,65,0
US,Oregon,3/18/2020,68,2,0,66,0
US,Oregon,3/19/2020,88,3,0,85,0
US,Oregon,3/20/2020,114,3,0,111,0
US,Oregon,3/21/2020,114,5,0,109,0
US,Oregon,3/22/2020,161,5,0,156,0
US,Oregon,3/23/2020,191,5,0,186,0
US,Oregon,3/24/2020,210,8,0,202,0
US,Oregon,3/25/2020,266,10,0,256,0
US,Oregon,3/26/2020,316,11,0,305,0
US,Oregon,3/27/2020,416,12,0,404,0
US,Oregon,3/28/2020,479,13,0,466,0
US,Oregon,3/29/2020,548,13,0,535,0
US,Oregon,3/30/2020,606,16,0,590,0
US,Oregon,3/31/2020,690,18,0,672,0
US,Oregon,4/01/2020,736,19,0,717,0
US,Oregon,4/02/2020,826,21,0,805,0
US,Oregon,4/03/2020,899,22,0,877,0
US,Oregon,4/04/2020,899,22,0,877,0
US,Oregon,4/05/2020,1068,27,0,1041,0
US,Oregon,4/06/2020,1068,27,0,1041,0
US,Oregon,4/07/2020,1132,29,0,1103,0
US,Oregon,4/08/2020,1181,33,0,1148,0
US,Oregon,4/09/2020,1321,44,0,1278,-1
US,Oregon,4/10/2020,1322,44,0,1279,-1
US,Oregon,4/11/2020,1371,48,0,1323,0
US,Oregon,4/12/2020,1527,52,0,1475,0
US,Oregon,4/13/2020,1584,53,0,1531,0
US,Oregon,4/14/2020,1633,55,0,1578,0
US,Oregon,4/15/2020,1663,58,0,1605,0
US,Oregon,4/16/2020,1736,64,0,1672,0
US,Oregon,4/17/2020,1785,70,0,1715,0
US,Oregon,4/18/2020,1844,72,0,1772,0
US,Oregon,4/19/2020,1910,74,0,1836,0
US,Oregon,4/20/2020,1957,75,0,1882,0
US,Oregon,4/21/2020,2004,78,0,1926,0
US,Oregon,4/22/2020,2059,78,0,1981,0
US,Oregon,4/23/2020,2127,83,0,2044,0
US,Oregon,4/24/2020,2177,86,0,2091,0
US,Oregon,4/25/2020,2253,87,0,2166,0
US,Oregon,4/26/2020,2311,92,0,2219,0
US,Oregon,4/27/2020,2354,92,0,2262,0
US,Oregon,4/28/2020,2385,99,0,2286,0
US,Oregon,4/29/2020,2446,101,0,2345,0
US,Oregon,4/30/2020,2510,103,0,2407,0
US,Oregon,5/01/2020,2579,104,0,2475,0
US,Oregon,5/02/2020,2635,109,0,2526,0
US,Oregon,5/03/2020,2680,109,0,2571,0
US,Oregon,5/04/2020,2759,109,0,2650,0
US,Oregon,5/05/2020,2839,113,0,2726,0
US,Oregon,5/06/2020,2916,115,0,2801,0
US,Oregon,5/07/2020,2989,121,0,2868,0
US,Oregon,5/08/2020,3068,124,0,2944,0
US,Oregon,5/09/2020,3160,127,0,3033,0
US,Oregon,5/10/2020,3228,127,0,3101,0
US,Oregon,5/11/2020,3286,130,0,3156,0
US,Oregon,5/12/2020,3358,130,0,3228,0
US,Oregon,5/13/2020,3416,134,0,3282,0
US,Oregon,5/14/2020,3479,137,0,3342,0
US,Oregon,5/15/2020,3541,137,0,3404,0
US,Oregon,5/16/2020,3612,137,0,3475,0
US,Oregon,5/17/2020,3623,137,0,3486,0
US,Oregon,5/18/2020,3687,138,0,3549,0
US,Oregon,5/19/2020,3726,140,0,3586,0
US,Oregon,5/20/2020,3801,144,0,3657,0
US,Pennsylvania,3/15/2020,66,0,0,66,0
US,Pennsylvania,3/16/2020,77,0,0,77,0
US,Pennsylvania,3/17/2020,112,0,0,112,0
US,Pennsylvania,3/18/2020,152,0,0,152,0
US,Pennsylvania,3/19/2020,206,1,0,205,0
US,Pennsylvania,3/20/2020,303,1,0,302,0
US,Pennsylvania,3/21/2020,396,2,0,394,0
US,Pennsylvania,3/22/2020,509,4,0,505,0
US,Pennsylvania,3/23/2020,698,6,0,692,0
US,Pennsylvania,3/24/2020,946,8,0,938,0
US,Pennsylvania,3/25/2020,1260,15,0,1245,0
US,Pennsylvania,3/26/2020,1795,18,0,1777,0
US,Pennsylvania,3/27/2020,2345,22,0,2323,0
US,Pennsylvania,3/28/2020,2845,34,0,2811,0
US,Pennsylvania,3/29/2020,3432,41,0,3391,0
US,Pennsylvania,3/30/2020,4155,50,0,4105,0
US,Pennsylvania,3/31/2020,4963,63,0,4900,0
US,Pennsylvania,4/01/2020,6009,74,0,5935,0
US,Pennsylvania,4/02/2020,7268,90,0,7178,0
US,Pennsylvania,4/03/2020,8570,102,0,8468,0
US,Pennsylvania,4/04/2020,10444,136,0,10308,0
US,Pennsylvania,4/05/2020,11589,151,0,11438,0
US,Pennsylvania,4/06/2020,13127,179,0,12948,0
US,Pennsylvania,4/07/2020,14853,247,0,14606,0
US,Pennsylvania,4/08/2020,16631,318,0,16313,0
US,Pennsylvania,4/09/2020,18300,345,0,17955,0
US,Pennsylvania,4/10/2020,20051,418,0,19633,0
US,Pennsylvania,4/11/2020,21719,503,0,21216,0
US,Pennsylvania,4/12/2020,22938,557,0,22381,0
US,Pennsylvania,4/13/2020,24292,589,0,23703,0
US,Pennsylvania,4/14/2020,25465,691,0,24774,0
US,Pennsylvania,4/15/2020,26753,779,0,25974,0
US,Pennsylvania,4/16/2020,28258,841,0,27417,0
US,Pennsylvania,4/17/2020,29888,921,0,28967,0
US,Pennsylvania,4/18/2020,31652,1042,0,30610,0
US,Pennsylvania,4/19/2020,32902,1276,0,31626,0
US,Pennsylvania,4/20/2020,33914,1348,0,32566,0
US,Pennsylvania,4/21/2020,35249,1614,0,33635,0
US,Pennsylvania,4/22/2020,36082,1673,0,34409,0
US,Pennsylvania,4/23/2020,38379,1724,0,36655,0
US,Pennsylvania,4/24/2020,40208,1747,0,38461,0
US,Pennsylvania,4/25/2020,41153,1793,0,39360,0
US,Pennsylvania,4/26/2020,42616,1816,0,40800,0
US,Pennsylvania,4/27/2020,43558,1886,0,41672,0
US,Pennsylvania,4/28/2020,45137,2046,0,43091,0
US,Pennsylvania,4/29/2020,46327,2373,0,43954,0
US,Pennsylvania,4/30/2020,47971,2475,0,45496,0
US,Pennsylvania,5/01/2020,49579,2635,0,46944,0
US,Pennsylvania,5/02/2020,50494,2695,0,47799,0
US,Pennsylvania,5/03/2020,51225,2720,0,48505,0
US,Pennsylvania,5/04/2020,52816,2838,0,49978,0
US,Pennsylvania,5/05/2020,53864,3179,0,50685,0
US,Pennsylvania,5/06/2020,54800,3345,0,51455,0
US,Pennsylvania,5/07/2020,55956,3589,0,52367,0
US,Pennsylvania,5/08/2020,57371,3715,0,53656,0
US,Pennsylvania,5/09/2020,58560,3779,0,54781,0
US,Pennsylvania,5/10/2020,59939,3806,0,56133,0
US,Pennsylvania,5/11/2020,60459,3832,0,56627,0
US,Pennsylvania,5/12/2020,61310,3914,0,57396,0
US,Pennsylvania,5/13/2020,62101,4094,0,58007,0
US,Pennsylvania,5/14/2020,63105,4288,0,58817,0
US,Pennsylvania,5/15/2020,64136,4422,0,59714,0
US,Pennsylvania,5/16/2020,65185,4480,0,60705,0
US,Pennsylvania,5/17/2020,65700,4495,0,61205,0
US,Pennsylvania,5/18/2020,66669,4515,0,62154,0
US,Pennsylvania,5/19/2020,67311,4628,0,62683,0
US,Pennsylvania,5/20/2020,68126,4770,0,63356,0
US,Puerto Rico,3/15/2020,5,0,0,5,0
US,Puerto Rico,3/16/2020,5,0,0,5,0
US,Puerto Rico,3/17/2020,5,0,0,5,0
US,Puerto Rico,3/18/2020,5,0,0,5,0
US,Puerto Rico,3/19/2020,5,0,0,5,0
US,Puerto Rico,3/20/2020,14,0,0,14,0
US,Puerto Rico,3/21/2020,21,1,0,20,0
US,Puerto Rico,3/22/2020,23,1,0,22,0
US,Puerto Rico,3/23/2020,31,2,0,29,0
US,Puerto Rico,3/24/2020,39,2,0,37,0
US,Puerto Rico,3/25/2020,51,2,0,49,0
US,Puerto Rico,3/26/2020,64,2,0,62,0
US,Puerto Rico,3/27/2020,79,3,0,76,0
US,Puerto Rico,3/28/2020,100,3,0,97,0
US,Puerto Rico,3/29/2020,127,3,0,124,0
US,Puerto Rico,3/30/2020,174,6,0,168,0
US,Puerto Rico,3/31/2020,239,8,0,231,0
US,Puerto Rico,4/01/2020,286,11,0,275,0
US,Puerto Rico,4/02/2020,316,12,0,304,0
US,Puerto Rico,4/03/2020,316,15,0,301,0
US,Puerto Rico,4/04/2020,452,18,0,434,0
US,Puerto Rico,4/05/2020,475,20,0,455,0
US,Puerto Rico,4/06/2020,513,21,0,492,0
US,Puerto Rico,4/07/2020,573,23,0,550,0
US,Puerto Rico,4/08/2020,620,24,0,596,0
US,Puerto Rico,4/09/2020,683,33,0,650,0
US,Puerto Rico,4/10/2020,725,39,0,686,0
US,Puerto Rico,4/11/2020,788,42,0,746,0
US,Puerto Rico,4/12/2020,897,44,0,853,0
US,Puerto Rico,4/13/2020,903,45,0,858,0
US,Puerto Rico,4/14/2020,923,45,0,878,0
US,Puerto Rico,4/15/2020,974,51,0,923,0
US,Puerto Rico,4/16/2020,1043,56,0,987,0
US,Puerto Rico,4/17/2020,1068,58,0,1010,0
US,Puerto Rico,4/18/2020,1118,60,0,1058,0
US,Puerto Rico,4/19/2020,1213,62,0,1151,0
US,Puerto Rico,4/20/2020,1252,63,0,1189,0
US,Puerto Rico,4/21/2020,1298,64,0,1234,0
US,Puerto Rico,4/22/2020,1252,63,0,1189,0
US,Puerto Rico,4/23/2020,1416,69,0,1347,0
US,Puerto Rico,4/24/2020,1276,77,0,1199,0
US,Puerto Rico,4/25/2020,1307,83,0,1224,0
US,Puerto Rico,4/26/2020,1371,84,0,1287,0
US,Puerto Rico,4/27/2020,1389,84,0,1305,0
US,Puerto Rico,4/28/2020,1400,86,0,1314,0
US,Puerto Rico,4/29/2020,1433,86,0,1347,0
US,Puerto Rico,4/30/2020,1539,92,0,1447,0
US,Puerto Rico,5/01/2020,1575,94,0,1481,0
US,Puerto Rico,5/02/2020,1757,95,0,1662,0
US,Puerto Rico,5/03/2020,1808,97,0,1711,0
US,Puerto Rico,5/04/2020,1843,97,0,1746,0
US,Puerto Rico,5/05/2020,1924,99,0,1825,0
US,Puerto Rico,5/06/2020,1968,99,0,1869,0
US,Puerto Rico,5/07/2020,2031,102,0,1929,0
US,Puerto Rico,5/08/2020,2156,107,0,2049,0
US,Puerto Rico,5/09/2020,2173,108,0,2065,0
US,Puerto Rico,5/10/2020,2198,111,0,2087,0
US,Puerto Rico,5/11/2020,2256,113,0,2143,0
US,Puerto Rico,5/12/2020,2299,114,0,2185,0
US,Puerto Rico,5/13/2020,2329,115,0,2214,0
US,Puerto Rico,5/14/2020,2427,117,0,2310,0
US,Puerto Rico,5/15/2020,2542,122,0,2420,0
US,Puerto Rico,5/16/2020,2589,122,0,2467,0
US,Puerto Rico,5/17/2020,2646,123,0,2523,0
US,Puerto Rico,5/18/2020,2710,124,0,2586,0
US,Puerto Rico,5/19/2020,2805,124,0,2681,0
US,Puerto Rico,5/20/2020,2866,125,0,2741,0
US,Recovered,3/24/2020,0,0,348,0,-348
US,Recovered,3/25/2020,0,0,361,0,-361
US,Recovered,3/26/2020,0,0,681,0,-681
US,Recovered,3/27/2020,0,0,869,0,-869
US,Recovered,3/28/2020,0,0,1072,0,-1072
US,Recovered,3/29/2020,0,0,2665,0,-2665
US,Recovered,3/30/2020,0,0,5644,0,-5644
US,Recovered,3/31/2020,0,0,7024,0,-7024
US,Recovered,4/01/2020,0,0,8474,0,-8474
US,Recovered,4/02/2020,0,0,9001,0,-9001
US,Recovered,4/03/2020,0,0,9707,0,-9707
US,Recovered,4/04/2020,0,0,14652,0,-14652
US,Recovered,4/05/2020,0,0,17448,0,-17448
US,Recovered,4/06/2020,0,0,19581,0,-19581
US,Recovered,4/07/2020,0,0,21763,0,-21763
US,Recovered,4/08/2020,0,0,23559,0,-23559
US,Recovered,4/09/2020,0,0,25410,0,-25410
US,Recovered,4/10/2020,0,0,28790,0,-28790
US,Recovered,4/11/2020,0,0,31270,0,-31270
US,Recovered,4/12/2020,0,0,32988,0,-32988
US,Recovered,4/13/2020,0,0,43482,0,-43482
US,Recovered,4/14/2020,0,0,47763,0,-47763
US,Recovered,4/15/2020,0,0,52096,0,-52096
US,Recovered,4/16/2020,0,0,54703,0,-54703
US,Recovered,4/17/2020,0,0,58545,0,-58545
US,Recovered,4/18/2020,0,0,64840,0,-64840
US,Recovered,4/19/2020,0,0,70337,0,-70337
US,Recovered,4/20/2020,0,0,72329,0,-72329
US,Recovered,4/21/2020,0,0,75204,0,-75204
US,Recovered,4/22/2020,0,0,77366,0,-77366
US,Recovered,4/23/2020,0,0,80203,0,-80203
US,Recovered,4/24/2020,0,0,99079,0,-99079
US,Recovered,4/25/2020,0,0,100372,0,-100372
US,Recovered,4/26/2020,0,0,106988,0,-106988
US,Recovered,4/27/2020,0,0,111424,0,-111424
US,Recovered,4/28/2020,0,0,115936,0,-115936
US,Recovered,4/29/2020,0,0,120720,0,-120720
US,Recovered,4/30/2020,0,0,153947,0,-153947
US,Recovered,5/01/2020,0,0,164015,0,-164015
US,Recovered,5/02/2020,0,0,175382,0,-175382
US,Recovered,5/03/2020,0,0,180152,0,-180152
US,Recovered,5/04/2020,0,0,187180,0,-187180
US,Recovered,5/05/2020,0,0,189791,0,-189791
US,Recovered,5/06/2020,0,0,189910,0,-189910
US,Recovered,5/07/2020,0,0,195036,0,-195036
US,Recovered,5/08/2020,0,0,198993,0,-198993
US,Recovered,5/09/2020,0,0,212534,0,-212534
US,Recovered,5/10/2020,0,0,216169,0,-216169
US,Recovered,5/11/2020,0,0,232733,0,-232733
US,Recovered,5/12/2020,0,0,230287,0,-230287
US,Recovered,5/13/2020,0,0,243430,0,-243430
US,Recovered,5/14/2020,0,0,246414,0,-246414
US,Recovered,5/15/2020,0,0,250747,0,-250747
US,Recovered,5/16/2020,0,0,268376,0,-268376
US,Recovered,5/17/2020,0,0,272265,0,-272265
US,Recovered,5/18/2020,0,0,283178,0,-283178
US,Recovered,5/19/2020,0,0,289392,0,-289392
US,Recovered,5/20/2020,0,0,294312,0,-294312
US,Rhode Island,3/15/2020,20,0,0,20,0
US,Rhode Island,3/16/2020,21,0,0,21,0
US,Rhode Island,3/17/2020,23,0,0,23,0
US,Rhode Island,3/18/2020,33,0,0,33,0
US,Rhode Island,3/19/2020,44,0,0,44,0
US,Rhode Island,3/20/2020,54,0,0,54,0
US,Rhode Island,3/21/2020,66,0,0,66,0
US,Rhode Island,3/22/2020,83,0,0,83,0
US,Rhode Island,3/23/2020,106,0,0,106,0
US,Rhode Island,3/24/2020,124,0,0,124,0
US,Rhode Island,3/25/2020,132,0,0,132,0
US,Rhode Island,3/26/2020,165,0,0,165,0
US,Rhode Island,3/27/2020,203,0,0,203,0
US,Rhode Island,3/28/2020,239,2,0,237,0
US,Rhode Island,3/29/2020,294,3,0,291,0
US,Rhode Island,3/30/2020,408,4,0,404,0
US,Rhode Island,3/31/2020,488,8,0,480,0
US,Rhode Island,4/01/2020,566,10,0,556,0
US,Rhode Island,4/02/2020,657,12,0,645,0
US,Rhode Island,4/03/2020,711,14,0,697,0
US,Rhode Island,4/04/2020,806,17,0,789,0
US,Rhode Island,4/05/2020,922,25,0,897,0
US,Rhode Island,4/06/2020,1082,27,0,1055,0
US,Rhode Island,4/07/2020,1229,30,0,1199,0
US,Rhode Island,4/08/2020,1450,35,0,1415,0
US,Rhode Island,4/09/2020,1727,43,0,1684,0
US,Rhode Island,4/10/2020,1727,43,0,1684,0
US,Rhode Island,4/11/2020,2349,56,0,2293,0
US,Rhode Island,4/12/2020,2665,63,0,2602,0
US,Rhode Island,4/13/2020,2665,63,0,2602,0
US,Rhode Island,4/14/2020,3251,80,0,3171,0
US,Rhode Island,4/15/2020,3251,80,0,3171,0
US,Rhode Island,4/16/2020,3529,87,0,3442,0
US,Rhode Island,4/17/2020,4177,118,0,4059,0
US,Rhode Island,4/18/2020,4491,137,0,4354,0
US,Rhode Island,4/19/2020,4706,150,0,4556,0
US,Rhode Island,4/20/2020,5090,155,0,4935,0
US,Rhode Island,4/21/2020,5500,171,0,5329,0
US,Rhode Island,4/22/2020,5841,181,0,5660,0
US,Rhode Island,4/23/2020,6256,189,0,6067,0
US,Rhode Island,4/24/2020,6699,202,0,6497,0
US,Rhode Island,4/25/2020,7129,215,0,6914,0
US,Rhode Island,4/26/2020,7439,226,0,7213,0
US,Rhode Island,4/27/2020,7708,233,0,7475,0
US,Rhode Island,4/28/2020,7927,239,0,7688,0
US,Rhode Island,4/29/2020,8247,251,0,7996,0
US,Rhode Island,4/30/2020,8621,266,0,8355,0
US,Rhode Island,5/01/2020,8962,279,0,8683,0
US,Rhode Island,5/02/2020,9289,296,0,8993,0
US,Rhode Island,5/03/2020,9477,320,0,9157,0
US,Rhode Island,5/04/2020,9652,341,0,9311,0
US,Rhode Island,5/05/2020,9933,355,0,9578,0
US,Rhode Island,5/06/2020,10205,370,0,9835,0
US,Rhode Island,5/07/2020,10530,388,0,10142,0
US,Rhode Island,5/08/2020,10779,399,0,10380,0
US,Rhode Island,5/09/2020,10989,418,0,10571,0
US,Rhode Island,5/10/2020,11274,422,0,10852,0
US,Rhode Island,5/11/2020,11450,430,0,11020,0
US,Rhode Island,5/12/2020,11614,444,0,11170,0
US,Rhode Island,5/13/2020,11835,462,0,11373,0
US,Rhode Island,5/14/2020,12016,468,0,11548,0
US,Rhode Island,5/15/2020,12219,479,0,11740,0
US,Rhode Island,5/16/2020,12434,489,0,11945,0
US,Rhode Island,5/17/2020,12674,499,0,12175,0
US,Rhode Island,5/18/2020,12795,506,0,12289,0
US,Rhode Island,5/19/2020,12951,532,0,12419,0
US,Rhode Island,5/20/2020,13356,538,0,12818,0
US,South Carolina,3/15/2020,28,0,0,28,0
US,South Carolina,3/16/2020,33,1,0,32,0
US,South Carolina,3/17/2020,47,1,0,46,0
US,South Carolina,3/18/2020,47,1,0,46,0
US,South Carolina,3/19/2020,81,1,0,80,0
US,South Carolina,3/20/2020,126,1,0,125,0
US,South Carolina,3/21/2020,171,3,0,168,0
US,South Carolina,3/22/2020,196,3,0,193,0
US,South Carolina,3/23/2020,298,5,0,293,0
US,South Carolina,3/24/2020,342,5,0,337,0
US,South Carolina,3/25/2020,424,7,0,417,0
US,South Carolina,3/26/2020,424,9,0,415,0
US,South Carolina,3/27/2020,542,13,0,529,0
US,South Carolina,3/28/2020,660,15,0,645,0
US,South Carolina,3/29/2020,774,16,0,758,0
US,South Carolina,3/30/2020,925,18,0,907,0
US,South Carolina,3/31/2020,1083,22,0,1061,0
US,South Carolina,4/01/2020,1293,26,0,1267,0
US,South Carolina,4/02/2020,1554,31,0,1523,0
US,South Carolina,4/03/2020,1700,34,0,1666,0
US,South Carolina,4/04/2020,1917,40,0,1877,0
US,South Carolina,4/05/2020,2049,44,0,2005,0
US,South Carolina,4/06/2020,2232,48,0,2184,0
US,South Carolina,4/07/2020,2417,51,0,2366,0
US,South Carolina,4/08/2020,2417,51,0,2366,0
US,South Carolina,4/09/2020,2793,67,0,2726,0
US,South Carolina,4/10/2020,3067,72,0,2995,0
US,South Carolina,4/11/2020,3211,80,0,3131,0
US,South Carolina,4/12/2020,3320,82,0,3238,0
US,South Carolina,4/13/2020,3391,82,0,3309,0
US,South Carolina,4/14/2020,3553,97,0,3456,0
US,South Carolina,4/15/2020,3656,106,0,3550,0
US,South Carolina,4/16/2020,3931,111,0,3820,0
US,South Carolina,4/17/2020,4099,116,0,3983,0
US,South Carolina,4/18/2020,4248,119,0,4129,0
US,South Carolina,4/19/2020,4377,120,0,4257,0
US,South Carolina,4/20/2020,4446,123,0,4323,0
US,South Carolina,4/21/2020,4439,124,0,4315,0
US,South Carolina,4/22/2020,4761,140,0,4621,0
US,South Carolina,4/23/2020,4917,150,0,4767,0
US,South Carolina,4/24/2020,5070,157,0,4913,0
US,South Carolina,4/25/2020,5253,166,0,5087,0
US,South Carolina,4/26/2020,5498,174,0,5324,0
US,South Carolina,4/27/2020,5613,177,0,5436,0
US,South Carolina,4/28/2020,5735,192,0,5543,0
US,South Carolina,4/29/2020,5882,231,0,5651,0
US,South Carolina,4/30/2020,6095,244,0,5851,0
US,South Carolina,5/01/2020,6258,256,0,6002,0
US,South Carolina,5/02/2020,6489,267,0,6222,0
US,South Carolina,5/03/2020,6626,275,0,6351,0
US,South Carolina,5/04/2020,6757,283,0,6474,0
US,South Carolina,5/05/2020,6841,296,0,6545,0
US,South Carolina,5/06/2020,6936,305,0,6631,0
US,South Carolina,5/07/2020,7142,316,0,6826,0
US,South Carolina,5/08/2020,7367,320,0,7047,0
US,South Carolina,5/09/2020,7531,330,0,7201,0
US,South Carolina,5/10/2020,7653,331,0,7322,0
US,South Carolina,5/11/2020,7792,346,0,7446,0
US,South Carolina,5/12/2020,7927,355,0,7572,0
US,South Carolina,5/13/2020,8030,362,0,7668,0
US,South Carolina,5/14/2020,8189,371,0,7818,0
US,South Carolina,5/15/2020,8407,380,0,8027,0
US,South Carolina,5/16/2020,8661,380,0,8281,0
US,South Carolina,5/17/2020,8816,385,0,8431,0
US,South Carolina,5/18/2020,8942,391,0,8551,0
US,South Carolina,5/19/2020,9056,399,0,8657,0
US,South Carolina,5/20/2020,9175,407,0,8768,0
US,South Dakota,3/15/2020,9,1,0,8,0
US,South Dakota,3/16/2020,10,1,0,9,0
US,South Dakota,3/17/2020,11,1,0,10,0
US,South Dakota,3/18/2020,11,1,0,10,0
US,South Dakota,3/19/2020,11,1,0,10,0
US,South Dakota,3/20/2020,14,1,0,13,0
US,South Dakota,3/21/2020,14,1,0,13,0
US,South Dakota,3/22/2020,21,1,0,20,0
US,South Dakota,3/23/2020,28,1,0,27,0
US,South Dakota,3/24/2020,30,1,0,29,0
US,South Dakota,3/25/2020,41,1,0,40,0
US,South Dakota,3/26/2020,46,1,0,45,0
US,South Dakota,3/27/2020,58,1,0,57,0
US,South Dakota,3/28/2020,68,1,0,67,0
US,South Dakota,3/29/2020,90,1,0,89,0
US,South Dakota,3/30/2020,101,1,0,100,0
US,South Dakota,3/31/2020,108,1,0,107,0
US,South Dakota,4/01/2020,129,2,0,127,0
US,South Dakota,4/02/2020,165,2,0,163,0
US,South Dakota,4/03/2020,187,2,0,185,0
US,South Dakota,4/04/2020,212,2,0,210,0
US,South Dakota,4/05/2020,240,2,0,238,0
US,South Dakota,4/06/2020,288,4,0,284,0
US,South Dakota,4/07/2020,320,6,0,314,0
US,South Dakota,4/08/2020,393,6,0,387,0
US,South Dakota,4/09/2020,447,6,0,441,0
US,South Dakota,4/10/2020,536,6,0,530,0
US,South Dakota,4/11/2020,626,6,0,620,0
US,South Dakota,4/12/2020,730,6,0,724,0
US,South Dakota,4/13/2020,868,6,0,862,0
US,South Dakota,4/14/2020,988,6,0,982,0
US,South Dakota,4/15/2020,1168,6,0,1162,0
US,South Dakota,4/16/2020,1311,7,0,1304,0
US,South Dakota,4/17/2020,1411,7,0,1404,0
US,South Dakota,4/18/2020,1542,7,0,1535,0
US,South Dakota,4/19/2020,1635,7,0,1628,0
US,South Dakota,4/20/2020,1685,7,0,1678,0
US,South Dakota,4/21/2020,1755,8,0,1747,0
US,South Dakota,4/22/2020,1858,9,0,1849,0
US,South Dakota,4/23/2020,1956,9,0,1947,0
US,South Dakota,4/24/2020,2040,10,0,2030,0
US,South Dakota,4/25/2020,2147,10,0,2137,0
US,South Dakota,4/26/2020,2212,11,0,2201,0
US,South Dakota,4/27/2020,2244,11,0,2233,0
US,South Dakota,4/28/2020,2313,11,0,2302,0
US,South Dakota,4/29/2020,2373,13,0,2360,0
US,South Dakota,4/30/2020,2449,17,0,2436,-4
US,South Dakota,5/01/2020,2525,21,0,2504,0
US,South Dakota,5/02/2020,2588,21,0,2567,0
US,South Dakota,5/03/2020,2631,21,0,2610,0
US,South Dakota,5/04/2020,2668,21,0,2647,0
US,South Dakota,5/05/2020,2721,24,0,2697,0
US,South Dakota,5/06/2020,2780,29,0,2756,-5
US,South Dakota,5/07/2020,2906,31,0,2875,0
US,South Dakota,5/08/2020,3145,31,0,3114,0
US,South Dakota,5/09/2020,3393,34,0,3359,0
US,South Dakota,5/10/2020,3517,34,0,3483,0
US,South Dakota,5/11/2020,3614,34,0,3580,0
US,South Dakota,5/12/2020,3663,39,0,3629,-5
US,South Dakota,5/13/2020,3732,39,0,3698,-5
US,South Dakota,5/14/2020,3792,43,0,3749,0
US,South Dakota,5/15/2020,3887,44,0,3843,0
US,South Dakota,5/16/2020,3959,44,0,3915,0
US,South Dakota,5/17/2020,3987,44,0,3943,0
US,South Dakota,5/18/2020,4027,44,0,3983,0
US,South Dakota,5/19/2020,4085,46,0,4039,0
US,South Dakota,5/20/2020,4177,46,0,4131,0
US,Tennessee,3/15/2020,39,0,0,39,0
